"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000171388",35.9838581147127,2.02780589876596,0.394750421046652,5.13693156650568,2.79260589289894e-07,1.78554038636693e-05
"ENSG00000134817",126.862665452477,0.819197026032493,0.24737553046365,3.31155237746067,0.000927798698368911,0.00550115442378966
"ENSG00000101474",370.033086724324,0.24290583255305,0.0742674905905489,3.270688569407,0.00107285988290183,0.00611916023259186
"ENSG00000128284",753.819720642532,0.790104382212066,0.145195838525849,5.4416461947799,5.27904434284937e-08,5.85460740949401e-06
"ENSG00000184831",93.6789053154296,0.516841484084689,0.10894067290585,4.74424721546707,2.09283138743396e-06,7.31252972668474e-05
"ENSG00000240583",1805.13483721883,-0.524072275703678,0.129797442467557,-4.03761634852451,5.39970658652659e-05,0.000691207022696345
"ENSG00000165272",16.2273511569407,2.61828869034446,0.548179809487576,4.77633186233541,1.78521686987709e-06,6.47634699537489e-05
"ENSG00000165269",71.2993484732396,0.819662830501767,0.252813285890694,3.24216675406907,0.00118624590503881,0.00661458246795851
"ENSG00000198576",57.4029744554946,-2.23729777531741,0.345132783793137,-6.4824261280794,9.02592808998884e-11,1.07431707896827e-07
"ENSG00000143761",5135.06859166808,0.172561977887873,0.051770357881161,3.33321972167914,0.000858471174494401,0.00522240139697329
"ENSG00000101199",1082.29708136271,-0.319713098426775,0.0729847444711248,-4.38054693132842,1.18381790926177e-05,0.000234195810948691
"ENSG00000149182",718.626461103281,0.179561899193383,0.0557477896414808,3.22096894510369,0.00127757990880969,0.00697802782425161
"ENSG00000081181",198.15076791168,-1.12773557869014,0.225556519541404,-4.9997915421954,5.73923303462786e-07,3.01650197294593e-05
"ENSG00000198826",22.5213080351406,0.597656412309535,0.187003104199937,3.19597054212824,0.00139361339322716,0.00742223294529398
"ENSG00000165322",416.340809062684,-0.472554282915497,0.11267179352017,-4.19407793336405,2.73983780334827e-05,0.000427483624059522
"ENSG00000107863",2153.51490977034,-0.404868364346408,0.0864405894376368,-4.6837760707139,2.81637686904647e-06,8.8441363756082e-05
"ENSG00000145819",89.4456237956362,-0.632954769366776,0.169356934575218,-3.7374009570636,0.000185932293965343,0.00167487594360648
"ENSG00000137962",3636.55905659709,-0.300132630745948,0.0708705472936457,-4.23494162536061,2.28611084942223e-05,0.000378092253016445
"ENSG00000186517",329.234702682078,0.489033194419782,0.128025144299619,3.81982146628392,0.000133548303398109,0.00130885886679237
"ENSG00000089820",277.879760817676,0.61781947308362,0.145922699351049,4.23388188288183,2.29691617786612e-05,0.00037886899295547
"ENSG00000047648",19.6530701442728,-0.621741205250234,0.177305120993874,-3.50661730335311,0.000453841349809114,0.00321499035010409
"ENSG00000123329",205.547590500833,0.738743512804289,0.145913218545149,5.06289642686284,4.12934218517506e-07,2.3962974455082e-05
"ENSG00000111348",920.917964530796,0.609812567947651,0.119532540041159,5.10164485534795,3.36714157049249e-07,2.04209178667971e-05
"ENSG00000104728",171.202925041343,0.292928215682102,0.0849005043616126,3.45025295061202,0.00056006151498817,0.00375108155070911
"ENSG00000183111",123.238423806985,-0.468913634268244,0.148691723945634,-3.15359605649398,0.00161272144082913,0.00822681214205198
"ENSG00000050327",807.933433370839,-0.411720276336067,0.106888301352789,-3.85187406970917,0.000117217301944583,0.00118884988824252
"ENSG00000189079",700.680654282079,-0.317247227002956,0.0840967839050967,-3.77240617620966,0.000161680772035658,0.0015033751289124
"ENSG00000032219",513.873201267262,-0.518312548494308,0.103826073052558,-4.99212320427387,5.97191390449952e-07,3.11242101140387e-05
"ENSG00000196843",52.1569873803527,-1.13727221265193,0.282330718521335,-4.0281561234577,5.62160096796896e-05,0.000709072684679107
"ENSG00000150347",550.171373367719,-0.458743728696237,0.138395220165853,-3.3147367961587,0.000917294506792873,0.00545536271242565
"ENSG00000177479",447.74295791333,-0.234622622393166,0.0567969123405949,-4.1309045285103,3.61338635663983e-05,0.000518155426216884
"ENSG00000122644",428.118211930301,-0.739607221861326,0.178683557935404,-4.13920133674918,3.48516991328506e-05,0.000506552032934818
"ENSG00000188042",68.9104922327731,0.610675370186714,0.197683020891751,3.08916449896378,0.00200720268178363,0.00969261429982465
"ENSG00000165997",144.620063047198,-0.443321310190889,0.137115164959142,-3.23320407573438,0.00122410083970233,0.00676951223423686
"ENSG00000184867",88.2048442600326,0.645194765845375,0.181732298782588,3.55024819565642,0.000384868119347946,0.00284669299486698
"ENSG00000102401",259.730736061802,0.279953376072039,0.0764385380244943,3.66246376902616,0.000249801091876375,0.00206982815206049
"ENSG00000198960",24.1943007758572,0.716892699110846,0.181291359017625,3.95436772604893,7.67373107578755e-05,0.000870851818847771
"ENSG00000143437",638.279031341019,-0.22411830878681,0.0680744192967105,-3.29225443422386,0.000993876512480537,0.00579597755562228
"ENSG00000111229",668.816195278556,0.434869923023067,0.109662942256442,3.96551391085371,7.32379806619661e-05,0.000855087927414434
"ENSG00000241553",680.475149315596,0.208826720993225,0.065374107474866,3.19433379757439,0.00140153960728087,0.00745164907360131
"ENSG00000162704",1079.95552689798,0.20079853508539,0.0614496365131973,3.2676928046965,0.00108427984862569,0.00616945286346469
"ENSG00000242498",88.7626428740896,0.507080515153235,0.159108232174017,3.1870162104412,0.00143748718005895,0.00758425818011539
"ENSG00000113369",745.253798366344,-0.587829680899796,0.122807469559454,-4.78659549788391,1.69634240922371e-06,6.2437481436234e-05
"ENSG00000164291",284.053580011876,0.215147466248642,0.0559830743584584,3.84308058666191,0.00012149955114911,0.00121877291826019
"ENSG00000214435",67.0353388678524,0.335391451437652,0.108190952419413,3.0999953687206,0.0019352366857575,0.00942838800083897
"ENSG00000138303",291.502446275705,-0.379643079481699,0.103603252562485,-3.66439344414143,0.000247925427500699,0.00206285252390865
"ENSG00000105011",7.45139029982934,1.1990437564723,0.314176932789147,3.81646018957418,0.000135379906329694,0.00131706067303021
"ENSG00000126522",129.566298956548,-0.782587558496948,0.149961929239804,-5.21857489073452,1.80305071950845e-07,1.33781583062285e-05
"ENSG00000070669",55.8857586046922,0.474454646858605,0.153763577509818,3.08561139472909,0.00203134117755134,0.00978514794809587
"ENSG00000108381",21.0189867441036,0.797814145371549,0.21191447545441,3.76479305465467,0.000166687074230586,0.00154067546107019
"ENSG00000130707",261.436496483967,-1.23812915623553,0.256949011478506,-4.81857917690064,1.44584148050959e-06,5.58854638982253e-05
"ENSG00000171456",473.811915617917,-0.396838138965477,0.0875566526123589,-4.53235850304152,5.83287467162455e-06,0.000142423183911085
"ENSG00000137343",63.6684553586279,0.557367595579569,0.116739374537856,4.77446104012512,1.80189160606349e-06,6.51622842029492e-05
"ENSG00000107669",133.906823868758,-0.447729671162815,0.0873404818886719,-5.12625602104545,2.95560631913721e-07,1.8609817656131e-05
"ENSG00000123268",635.195552678107,-0.242606114214514,0.0658139612284772,-3.68624087786316,0.000227590946572036,0.00195365958566058
"ENSG00000115966",293.462815088226,-0.34113289934797,0.089379827735851,-3.81666543771083,0.000135267388942248,0.00131699897365749
"ENSG00000169136",106.625339620347,-0.859135990544839,0.212644857570655,-4.04023873589031,5.33968190924725e-05,0.000684937067242016
"ENSG00000123395",368.533245662716,-0.675816099581943,0.1833931414691,-3.68506746854442,0.000228642064998355,0.00195996971267422
"ENSG00000175224",512.307265686119,-0.409379766447906,0.0949406595866691,-4.31195410091072,1.61818030471545e-05,0.000293448954673838
"ENSG00000126775",104.282670299948,-0.290594352137445,0.0800948560229705,-3.62812752986415,0.000285484242553421,0.00227726465892774
"ENSG00000066739",672.349972324667,-0.323502771142604,0.0952084988724104,-3.3978350144574,0.000679213685882685,0.00435623917253817
"ENSG00000198925",501.97148250967,-0.512465837915849,0.108946615354591,-4.7038252289703,2.55331839865569e-06,8.26928496525462e-05
"ENSG00000138363",279.805808770227,0.27988327510988,0.0761418699260075,3.67581299726238,0.000237093154414862,0.00200120841679571
"ENSG00000111676",1489.69931898316,-0.278859920521073,0.0764047197140619,-3.64977348997133,0.000262471655331962,0.00213909225541239
"ENSG00000177556",283.632211435726,0.484486879321742,0.107743383567835,4.49667407202512,6.90246721890912e-06,0.000161543779968583
"ENSG00000145246",347.303910448097,-0.465890757107363,0.118172980959486,-3.94244736254124,8.06543551764593e-05,0.000901962210657
"ENSG00000159363",1578.84043818715,0.219328375573974,0.0631608867487669,3.47253477371826,0.000515568216609943,0.00353907479736012
"ENSG00000163399",5901.28580139909,-0.308742152594342,0.0780848270335902,-3.95393272064916,7.68770349595541e-05,0.000870851818847771
"ENSG00000196296",41.306978675653,-1.79565137226423,0.37702156922605,-4.76272849839955,1.90992735457262e-06,6.78817733699678e-05
"ENSG00000070961",1402.42579739947,-0.540724443663252,0.13058859918208,-4.14067113859853,3.46291134258607e-05,0.000504681656250476
"ENSG00000152234",4096.04115997912,0.241595428556953,0.061537529758778,3.92598515904013,8.63754813277533e-05,0.000947304571520294
"ENSG00000110955",4104.96645260602,0.198131732836059,0.0592607158296473,3.3433908123151,0.000827612556302924,0.0050853943342078
"ENSG00000099624",583.174599047647,0.414842602661982,0.111044833744658,3.7358118218799,0.000187110557288068,0.0016806077860979
"ENSG00000124172",799.058441806507,0.499075109928404,0.135542093739578,3.68206729111988,0.000231350323333938,0.00197363783399874
"ENSG00000130770",689.021065907344,0.365575239624348,0.116748338246078,3.13131000506234,0.00174028350702196,0.00867972521958199
"ENSG00000159199",632.659884524082,0.446272630859249,0.115112919245233,3.87682489320356,0.000105828464818644,0.00110033216899452
"ENSG00000154518",777.787810081309,0.393386831892248,0.0980677783185919,4.01137701533582,6.03656209112813e-05,0.000746535555118179
"ENSG00000169020",135.775508126354,0.508616059891303,0.149126813645197,3.41062782378899,0.000648134957999463,0.00419937689238853
"ENSG00000116459",1059.70339335769,0.379063547604684,0.0939757466880013,4.0336316652335,5.4921384254694e-05,0.00069871266696946
