"","kMEblack","kMEgreen","kMEpurple","kMEgreenyellow","kMEmagenta","kMEtan","kMEblue","kMEred","kMEyellow","kMEpink","kMEbrown","kMEturquoise"
"ALDH5A1",0.0304023131386738,0.523672898279406,0.206799458109903,0.469315814566696,0.0901727414033321,-0.194658446046428,-0.0742405186773531,0.424272342902476,0.577266011163716,0.0343255221732669,-0.552465052198633,-0.752521558891207
"ALDH6A1",-0.349788102990245,0.0909805648666517,-0.151072021838049,-0.177868319334555,-0.579951772540877,-0.293269025965535,0.32950385579712,0.279060187000909,0.302953885881339,-0.566199327200822,0.0911497251973749,0.0623338259694373
"ALDH7A1",-0.320471736471369,-0.196706793248358,-0.421245205121371,-0.504372292611865,-0.605545172991537,-0.349638911069212,0.521831666649572,0.223189644013711,0.149386171765079,-0.459966496606882,0.479594115934806,0.306749065844282
"ALDH8A1",-0.198622194823443,0.229357510108573,-0.49792372190367,-0.618496367559714,-0.406431660218186,-0.885588710748994,0.870794780404895,0.844545133873879,0.687946258321319,0.293727119737472,0.337926856304855,-0.0455747713430745
"ALDH9A1",-0.126691555099582,-0.305390805773261,-0.599700961793962,-0.685125235877928,-0.337575100124231,-0.456452488547657,0.638780417891592,0.292626807870947,0.112002672200853,0.0527252452255367,0.636075142134693,0.387308749493796
"ALDOA",-0.0207656372043229,-0.390196214646739,-0.270535832122393,-0.522270364596844,0.235025140967283,0.0203971013274486,0.176082291529946,-0.215566867579456,-0.44635439099485,0.525441733181182,0.680681872223241,0.489097103611717
"ALDOB",0.113177027227622,0.087016140707657,0.121692162212064,-0.101441025469361,0.685174632394894,0.128603967633555,-0.0697367671698943,-0.124872253875324,-0.230272920860475,0.873794151958186,0.162419065050082,0.124890522946308
"ALDOC",0.127257140767234,-0.112875486438912,-0.213479618605353,0.0826439595594792,-0.0613134694509149,-0.0538262043128403,0.000355882396070487,0.1071044980212,0.13841686149053,-0.103289934332456,-0.1629642490956,-0.192509678863037
"ALG1",0.0282812745104363,-0.380507834157827,-0.371194591051351,-0.0826866741394567,-0.355969927068241,-0.0382857128632,0.112919550626975,-0.0092449657624083,0.018816649979231,-0.391968170361344,0.0808293654132233,0.000822595184847301
"ALG10B",-0.363385683262759,0.654690398676695,0.770297331378434,0.21553708684658,0.316157623235972,0.24622049156934,-0.294162181306024,-0.151251254430618,-0.147664246647185,0.130122463355589,-0.163518609675177,0.0566252237689367
"ALG11",-0.439327782353318,0.594509477204649,0.154525140555265,-0.242678576828845,-0.325223820953707,-0.501816939957847,0.419275813767679,0.517435645077285,0.442076773877396,0.00299444006714054,0.0396578748235737,-0.0123235045960103
"ALG12",-0.0803418309303284,0.308578202524534,0.189008965232223,-0.133463131172608,0.20560657027024,-0.108592157337802,0.106281516410571,0.12216175477,0.0444059590934595,0.462401039304971,0.0615822378076193,0.0912736069050514
"ALG13",0.0660245909274179,-0.361091524609081,-0.335742063743554,-0.353490229719624,0.168606644694673,0.0660742207605464,0.108110478848114,-0.159674070988718,-0.315285740362259,0.207733278365655,0.228970346577047,0.457018475613172
"ALG2",0.0225915237719483,0.287801438284006,0.425067607860509,0.47014687507709,0.495439777751048,0.332756828278479,-0.455030596440949,-0.19299728022733,-0.0830259946633864,0.319400933220779,-0.451307101429915,-0.297296411697888
"ALG3",-0.239765535866072,-0.133336245707648,-0.541095166153144,-0.751768105562505,-0.509696513195512,-0.643621232871062,0.802071315553029,0.479640549478244,0.316387010705128,0.0954610041032855,0.681067069983,0.303568829285864
"ALG5",-0.156666600075238,-0.304244410376428,-0.413479384022014,-0.725772685273687,-0.12433923605808,-0.271030712950445,0.52396066035674,0.0672227173476238,-0.14672874177602,0.285624369321513,0.832625667842142,0.523255644913178
"ALG6",0.10962715737252,0.0243710143285231,-0.0237492649691527,-0.157881859454769,0.138217341274383,-0.0801278477983697,0.0818080081954032,0.0595692698425451,-0.0481128863371523,0.31252155337445,0.180483269712877,0.114677038220117
"ALG8",-0.171279341390059,0.260474316575127,-0.208757439050373,-0.562490204538258,-0.252382967902713,-0.650262844957074,0.681327165386419,0.566157003165261,0.415763355038982,0.433202029313366,0.413828697245013,0.147345537389678
"ALG9",-0.119514260676207,-0.0595449150426602,-0.430179009765622,-0.6805023767703,-0.17862944986425,-0.517799929396519,0.680119772122513,0.371554652699218,0.210479980752044,0.418211055375692,0.576636459360979,0.374233279432335
"ALK",-0.123330157031786,0.187894702030848,0.00957546265255287,-0.161537912269271,-0.0551392317295832,-0.238254786780124,0.191522193618285,0.246938182093753,0.146438963223037,0.139680954461614,0.218766157900003,-0.18701941678544
"ALKBH1",-0.0253341323308789,0.0151419284085834,0.558224428898159,0.616471601705582,0.594812670528926,0.797537895217032,-0.829600612702659,-0.6923899848763,-0.56879597945494,-0.0714966625597643,-0.443602867782958,-0.022948014747195
"ALKBH2",-0.237457330840224,-0.33358938697566,-0.328570402242544,-0.403218950617883,-0.424551833287591,-0.108251059630897,0.274866537589695,-0.00962968802387643,-0.115479016223217,-0.356071337235454,0.396670489618556,0.403565488155697
"ALKBH3",-0.355762583398784,-0.389356591503002,-0.233320357840299,-0.480512366779893,-0.310085589055406,0.0393729247002946,0.235195389798615,-0.229215628223024,-0.352537274941784,-0.271015310735956,0.676371942355352,0.582723772099098
"ALKBH4",0.0779887925573093,0.0764436808772121,0.120108861901235,0.232266717318047,-0.00951094828825041,0.153407300303276,-0.160109579451309,-0.0785704629116959,0.0491270301281604,-0.226995884700112,-0.364431674459848,-0.0221673288444664
"ALKBH5",-0.0332064385302778,0.0299209335011625,0.513133390437275,0.6105212022853,0.322603820494207,0.688006441791245,-0.70446621196278,-0.587387180535163,-0.38989598776627,-0.30610986498009,-0.493152040585209,0.0194204690274926
"ALKBH6",-0.0973112977593575,-0.426687167589332,-0.287709897207553,-0.470098368106917,0.290439074794802,0.102711178822197,0.118687706061418,-0.263381508113456,-0.468508675752751,0.488535012009107,0.594606114577563,0.447257763179588
"ALKBH7",-0.305281269078534,-0.239941633800317,-0.280883438958296,-0.623625815436622,-0.177644475316221,-0.193519044496252,0.40519833197301,0.0105914144869244,-0.205835783206361,0.138315771092691,0.778415838328941,0.494745929897042
"ALKBH8",-0.220498675108293,0.604346617058179,-0.0927607315820372,-0.333883767826492,-0.333111414940703,-0.801344254136054,0.666727242944305,0.853860640905356,0.763316997736546,0.235143791776528,0.0499640284113111,-0.231270996189133
"ALMS1",-0.159769117791246,0.708198442637619,0.769287677516418,0.310248915376687,0.0856991088699872,0.0725720762594219,-0.237059027588424,0.0402222478665521,0.0931395102128509,-0.0549858375489654,-0.245967793334713,-0.195918349528754
"ALOX12",-0.133406914930026,0.350213403281468,-0.0599811218505266,-0.169584042121382,-0.254326860696425,-0.509485248963129,0.357285860740127,0.532796723825843,0.445105094489428,0.0617993540344803,0.0183804298456865,-0.209752100130056
"ALOX5",0.274761419705729,-0.238095262002139,0.421367592726921,0.603365476242862,0.528444351699417,0.878861918393128,-0.837319832835121,-0.800863221567109,-0.647914111930406,-0.164940767932421,-0.3731008617722,0.0354803941935295
"ALOX5AP",0.194300148719598,0.0375810933055769,0.0720508974802634,-0.110033301797028,0.136042286163527,0.00429098618934867,0.0369363277217256,-0.0432910139778633,-0.0870603215474826,0.289296054695465,0.205362076778169,0.119869498130584
"ALPHA-1-ANTITRYPSIN (MESOCRICETUS AURATUS)",-0.377076356963838,-0.278924922591959,-0.349630266049288,-0.565846311806529,-0.525977945585317,-0.237234976712061,0.468676730871088,0.052306453141915,-0.0344235589713095,-0.298254831589252,0.598057491010316,0.463180508582715
"ALPK1",-0.0428811674656498,0.316515066797132,0.477529967473147,0.589334639289376,0.116428670450184,0.247922763083933,-0.479550373266357,-0.0789506764526921,0.0447077513431427,-0.251459550229421,-0.591654881262931,-0.50880957933559
"ALPK2",0.31735405850065,0.188573758826741,0.161273249751756,0.152171009284837,0.518170477104169,0.085210482964649,-0.177660472444541,-0.0165105142089671,-0.0456263922345652,0.544995978627025,-0.116271918422946,-0.182113123304352
"ALPK3",0.180963829555471,0.289002955518234,0.457837713582288,0.659570921423945,0.396831986020439,0.345589876229585,-0.552215170261892,-0.141562429048197,0.0283429286789828,0.0799273093005801,-0.649461297151905,-0.515424382799777
"ALPL",-0.107451251658765,-0.223311712846432,-0.292613598369145,-0.0818720030761185,-0.541916019318139,-0.174165089792089,0.208608206575152,0.142628991576451,0.197409742804354,-0.59566304131002,0.104190269718718,-0.00488285703040675
"ALS2",0.0168465463973796,0.650587003083877,0.153556901736921,0.287106840447581,-0.23012789079787,-0.523183910947462,0.203749090375214,0.712604047403706,0.814926120472527,-0.00298761695908545,-0.496843099363856,-0.789749768241773
"ALS2CL",0.00822830422931956,0.561580390028031,0.509177372924718,0.6808729038786,0.148404504625444,0.00525769757637432,-0.333900070664216,0.232985905213503,0.417802749355438,-0.0516607643759603,-0.68126373251253,-0.830199328343407
"ALYREF",-0.102204214956743,-0.420741164790812,-0.422627472419758,-0.507322516658224,-0.245333280626142,-0.198433086475409,0.326698970474753,0.0247097142140292,-0.171664242549092,0.0550303211735878,0.571563210828331,0.290744737161164
"AMACR",-0.387717574196452,-0.26217196882445,-0.555895391703572,-0.69552917728395,-0.629816439973495,-0.480381311409806,0.698267421225862,0.304291000559849,0.173905068365432,-0.266789174739901,0.650132074684417,0.396929403257563
"AMBRA1",0.0614950031038946,0.389499278408236,0.40818826590414,0.786995019095117,0.0673180723826861,0.18597206885731,-0.462675676265998,0.0540028171054718,0.318564321641663,-0.313000739728591,-0.807428576814464,-0.705462908357806
"AMD1",-0.128321953665641,-0.320319288788719,0.0743956355552172,-0.288299443517677,0.359893167668972,0.463401393005392,-0.176948511060857,-0.616154946772391,-0.748169658009855,0.258113626666774,0.46473738982433,0.743777082258478
"AMDHD2",-0.328148453856692,-0.232245291725786,-0.577581601430478,-0.684057250206065,-0.706479325702576,-0.606035463033988,0.750874334847709,0.439672498474302,0.301730774738071,-0.261489269561777,0.657918627135197,0.222157313694155
"AMER1",-0.096092171381217,0.603701297787246,0.786956992247348,0.660281077629898,0.222322040172382,0.275607273393582,-0.504766930861908,-0.0767409727072882,0.108777727516667,-0.133603517631602,-0.584264659233273,-0.471811516701806
"AMER3",0.352556263532549,0.0830466864139333,0.44370712243353,0.762586088485888,0.477135039762679,0.60620705844404,-0.739986749177106,-0.428288443173207,-0.195349572029699,-0.122021664803423,-0.689839750848902,-0.33328015850272
"AMFR",0.158899496039136,0.152662581788335,-0.0753671683130499,0.382727422274528,-0.376580635771633,-0.208928286924314,0.0344487348197748,0.356146133974528,0.575245804762831,-0.437602970299367,-0.524717322902029,-0.599391523739326
"AMIGO1",0.242731521907691,0.38705306942559,0.568749388301866,0.644252995044132,0.657016898290221,0.408663891918579,-0.579860801466858,-0.212246901463117,-0.064754439559229,0.332561448420628,-0.530704063585265,-0.410589255341825
"AMIGO2",0.39846636817093,-0.115980005887577,0.277340458952191,0.396169514056637,0.309079759957933,0.497201958960166,-0.532776670452209,-0.469896212653032,-0.392832163178089,-0.0892216127597503,-0.240022363036584,0.0132373389792032
"AMIGO3",0.0403055959164242,0.237448143204177,0.257893351674282,0.144438100730625,-0.0147542116712056,-0.055803130490479,-0.0393561373525239,0.104110575741715,0.136884286650073,0.074865873984556,-0.022711034705211,-0.262754714985583
"AMMECR1L",-0.092503600433988,0.648397014321307,0.317380254605831,0.407818645064386,-0.242996544737682,-0.309019898755537,0.0508005238896064,0.491717358830924,0.677828852117228,-0.214203029865444,-0.56124022410468,-0.591160920917377
"AMN",-0.24091363998063,-0.353519301208575,-0.425134795163068,-0.499553504960841,-0.204624390317881,-0.247225218097032,0.400583698251839,0.0980291242984269,-0.0417264263188651,0.0645860266625829,0.557815164773449,0.289213460467087
"AMN1",-0.180589212764522,0.233085548009914,0.117252139954551,-0.347541939339626,0.293554411282701,-0.0699488401097059,0.174765396136181,0.0173429987033973,-0.128812392384477,0.551790835962033,0.320449152686537,0.386562247834356
"AMOT",-0.129008632203731,0.495201531308831,0.437113820457574,0.493929122416187,0.0622751927942629,0.0278496797565747,-0.256056470833086,0.175290707021973,0.281085054007039,-0.137354476365372,-0.520745416908553,-0.589438282300103
"AMOTL1",0.229650268998583,0.339410174254162,0.621889132883172,0.93568059083653,0.457219168627671,0.488667673254257,-0.766672341765888,-0.247987451644313,0.00850026188380079,-0.0649207577700074,-0.872856664341646,-0.62256426566206
"AMOTL2",0.264799279723225,0.245524464817529,0.533360704903195,0.927102663252607,0.422505660006149,0.546766446747459,-0.776993825948457,-0.298568110313723,-0.0228007546928976,-0.158336675190272,-0.889051204722367,-0.610197029977318
"AMPD2",0.295840210688725,-0.48986110424303,0.120123618305622,0.446170436540874,0.230235997207288,0.695538099853331,-0.645565425157045,-0.704449146580497,-0.569163817233814,-0.337035945247395,-0.208691627770277,0.0384994063567076
"AMPD3",0.309049359553262,0.354727691889381,0.578302279555713,0.841687583729469,0.42377168974975,0.439096476616075,-0.704260250216113,-0.206745563566572,0.00469411322929341,-0.0691689722229303,-0.810978514138792,-0.598537271955683
"AMT",0.117739868142237,0.479092894209621,0.249554950056393,0.0576155963293554,0.439113230055382,-0.172400203137062,0.0773216482462901,0.289773475058741,0.273825674207489,0.705687429145605,-0.0728771596347726,-0.314348848781977
"AMY1",0.646502733755179,-0.424585109619546,-0.225500065067398,0.0169672517731917,-0.0377671761605782,0.228446049427794,-0.124007754976081,-0.288911688140385,-0.257476007297447,-0.2361834909516,-0.0123206875732671,0.256252016504661
"AMZ2",-0.187045063725744,-0.134635334137781,-0.519558423694668,-0.75737526096795,-0.161723531959671,-0.558900964610847,0.689067057860525,0.40181809541912,0.150213193794736,0.414993223974687,0.621110383870172,0.358850430781179
"ANAPC1",-0.151923741896432,0.938625193601993,0.745135051196802,0.421749683794215,0.0490801041942374,-0.15281621776106,-0.118887232257412,0.359370038462106,0.471534040608107,0.0405518685416752,-0.475332528142131,-0.560799342505744
"ANAPC10",-0.147080197515725,0.161082094010233,-0.182987766609742,-0.63099344862558,-0.296474425110831,-0.500429341210836,0.625260255228036,0.37918821576223,0.189841212293413,0.160214136203387,0.58112088546843,0.367221440089932
"ANAPC11",-0.427983005182406,-0.271743108178884,-0.466983990899438,-0.860451772797339,-0.2757444537482,-0.419183596490879,0.667631743511454,0.188173207858348,-0.0755388247887702,0.268261490523107,0.904682864785286,0.556407927670617
"ANAPC13",-0.308646111774434,-0.180514600299552,-0.555299704636449,-0.854840063223091,-0.495999042114018,-0.669417100517667,0.815019651374088,0.464216857989081,0.203825100300809,0.114543195001544,0.794726281723177,0.347346209462451
"ANAPC15",-0.0803563521548825,-0.323900000200557,-0.580082347876293,-0.57182720033383,-0.742776443125186,-0.532267005284816,0.652060166790693,0.377028940312637,0.276792338820107,-0.390081326550795,0.528416511322899,0.154253807522115
"ANAPC16",-0.159174015993949,-0.537967668962267,-0.315515234881754,-0.463028259517482,0.080440310012942,0.219319686203691,0.0929419492606401,-0.399610496961124,-0.547492734275429,0.0453434079159439,0.58262074548088,0.700134411773481
"ANAPC2",-0.155553834074249,-0.322255433752198,-0.742135950220225,-0.490512531963836,-0.592870147834046,-0.645856133870087,0.661213085372184,0.53862495734916,0.430811678653477,-0.131474211702395,0.339078773560764,-0.101072064329052
"ANAPC4",-0.288520881607966,0.065147686419994,-0.382046916171364,-0.751016344207888,-0.192562339472956,-0.536258636844322,0.700399490798821,0.414261979664062,0.182109080732363,0.321552392655808,0.600731305286518,0.451367453489795
"ANAPC5",-0.132548744080607,-0.040235562263372,-0.649131315640018,-0.613209169559865,-0.567400954468721,-0.869848991342483,0.858875517870484,0.772625939948068,0.634029547437234,0.137554664204437,0.400950770688307,-0.0887306792589371
